"","LastName","FirstName","DatasetID","Dataset","SpeciesName","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk","Reference","Comment","StdValueStr","X"
"313","Wright","Ian",340,"Global leaf size dataset","Quercus rubra",45473,"Quercus rubra",2389398,19700531,NA,"",60,"Longitude","Longitude","-76.55","","","","","",-76.55,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"314","Wright","Ian",340,"Global leaf size dataset","Quercus alba",45315,"Quercus alba",2389419,19700843,NA,"",59,"Latitude","Latitude","35.97","","","","","",35.97,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"315","Wright","Ian",340,"Global leaf size dataset","Quercus alba",45315,"Quercus alba",2389419,19700844,NA,"",60,"Longitude","Longitude","-79.09","","","","","",-79.09,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"316","Wright","Ian",340,"Global leaf size dataset","Quercus cf_alba",45315,"Quercus alba",2389446,19701246,NA,"",59,"Latitude","Latitude","34.33","","","","","",34.33,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"317","Wright","Ian",340,"Global leaf size dataset","Quercus cf_alba",45315,"Quercus alba",2389446,19701247,NA,"",60,"Longitude","Longitude","-79.28","","","","","",-79.28,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"318","Wright","Ian",340,"Global leaf size dataset","Quercus alba",45315,"Quercus alba",2394773,19778811,NA,"",59,"Latitude","Latitude","35.68","","","","","",35.68,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"319","Wright","Ian",340,"Global leaf size dataset","Quercus alba",45315,"Quercus alba",2394773,19778812,NA,"",60,"Longitude","Longitude","-83.5","","","","","",-83.5,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"320","Wright","Ian",340,"Global leaf size dataset","Quercus rubra",45473,"Quercus rubra",2394776,19778856,NA,"",59,"Latitude","Latitude","35.68","","","","","",35.68,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"321","Wright","Ian",340,"Global leaf size dataset","Quercus rubra",45473,"Quercus rubra",2394776,19778857,NA,"",60,"Longitude","Longitude","-83.5","","","","","",-83.5,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"322","Wright","Ian",340,"Global leaf size dataset","Quercus alba",45315,"Quercus alba",2395321,19786885,NA,"",59,"Latitude","Latitude","39.1","","","","","",39.1,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"323","Wright","Ian",340,"Global leaf size dataset","Quercus alba",45315,"Quercus alba",2395321,19786886,NA,"",60,"Longitude","Longitude","-86.5","","","","","",-86.5,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"324","Wright","Ian",340,"Global leaf size dataset","Quercus muehlenbergii",45436,"Quercus muehlenbergii",2395322,19786900,NA,"",59,"Latitude","Latitude","39.1","","","","","",39.1,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"325","Wright","Ian",340,"Global leaf size dataset","Quercus muehlenbergii",45436,"Quercus muehlenbergii",2395322,19786901,NA,"",60,"Longitude","Longitude","-86.5","","","","","",-86.5,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"326","Wright","Ian",340,"Global leaf size dataset","Quercus rubra",45473,"Quercus rubra",2395323,19786915,NA,"",59,"Latitude","Latitude","39.1","","","","","",39.1,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"327","Wright","Ian",340,"Global leaf size dataset","Quercus rubra",45473,"Quercus rubra",2395323,19786916,NA,"",60,"Longitude","Longitude","-86.5","","","","","",-86.5,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"328","Wright","Ian",340,"Global leaf size dataset","Quercus alba",45315,"Quercus alba",2395674,19792061,NA,"",59,"Latitude","Latitude","39.161","","","","","",39.161,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"329","Wright","Ian",340,"Global leaf size dataset","Quercus alba",45315,"Quercus alba",2395674,19792062,NA,"",60,"Longitude","Longitude","-84.456","","","","","",-84.456,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"330","Wright","Ian",340,"Global leaf size dataset","Quercus macrocarpa",45424,"Quercus macrocarpa",2395675,19792076,NA,"",59,"Latitude","Latitude","39.161","","","","","",39.161,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"331","Wright","Ian",340,"Global leaf size dataset","Quercus macrocarpa",45424,"Quercus macrocarpa",2395675,19792077,NA,"",60,"Longitude","Longitude","-84.456","","","","","",-84.456,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"332","Wright","Ian",340,"Global leaf size dataset","Quercus muehlenbergii",45436,"Quercus muehlenbergii",2395676,19792091,NA,"",59,"Latitude","Latitude","39.161","","","","","",39.161,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"333","Wright","Ian",340,"Global leaf size dataset","Quercus muehlenbergii",45436,"Quercus muehlenbergii",2395676,19792092,NA,"",60,"Longitude","Longitude","-84.456","","","","","",-84.456,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"334","Wright","Ian",340,"Global leaf size dataset","Quercus rubra",45473,"Quercus rubra",2395677,19792106,NA,"",59,"Latitude","Latitude","39.161","","","","","",39.161,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"335","Wright","Ian",340,"Global leaf size dataset","Quercus rubra",45473,"Quercus rubra",2395677,19792107,NA,"",60,"Longitude","Longitude","-84.456","","","","","",-84.456,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"336","Wright","Ian",340,"Global leaf size dataset","Quercus alba",45315,"Quercus alba",2395795,19793742,NA,"",59,"Latitude","Latitude","39.161","","","","","",39.161,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"337","Wright","Ian",340,"Global leaf size dataset","Quercus alba",45315,"Quercus alba",2395795,19793743,NA,"",60,"Longitude","Longitude","-84.456","","","","","",-84.456,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"338","Wright","Ian",340,"Global leaf size dataset","Quercus bicolor",45326,"Quercus bicolor",2395796,19793757,NA,"",59,"Latitude","Latitude","39.161","","","","","",39.161,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"339","Wright","Ian",340,"Global leaf size dataset","Quercus bicolor",45326,"Quercus bicolor",2395796,19793758,NA,"",60,"Longitude","Longitude","-84.456","","","","","",-84.456,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"340","Wright","Ian",340,"Global leaf size dataset","Quercus palustris",45452,"Quercus palustris",2395798,19793787,NA,"",59,"Latitude","Latitude","39.161","","","","","",39.161,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"341","Wright","Ian",340,"Global leaf size dataset","Quercus palustris",45452,"Quercus palustris",2395798,19793788,NA,"",60,"Longitude","Longitude","-84.456","","","","","",-84.456,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"342","Wright","Ian",340,"Global leaf size dataset","Quercus velutina",45501,"Quercus velutina",2395799,19793802,NA,"",59,"Latitude","Latitude","39.161","","","","","",39.161,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"343","Wright","Ian",340,"Global leaf size dataset","Quercus velutina",45501,"Quercus velutina",2395799,19793803,NA,"",60,"Longitude","Longitude","-84.456","","","","","",-84.456,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"344","Wright","Ian",340,"Global leaf size dataset","Quercus velutina var. missouriensis",45501,"Quercus velutina",2395800,19793817,NA,"",59,"Latitude","Latitude","39.161","","","","","",39.161,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"345","Wright","Ian",340,"Global leaf size dataset","Quercus velutina var. missouriensis",45501,"Quercus velutina",2395800,19793818,NA,"",60,"Longitude","Longitude","-84.456","","","","","",-84.456,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"346","Wright","Ian",340,"Global leaf size dataset","Quercus muehlenbergii",45436,"Quercus muehlenbergii",2395880,19794950,NA,"",59,"Latitude","Latitude","39.212","","","","","",39.212,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"347","Wright","Ian",340,"Global leaf size dataset","Quercus muehlenbergii",45436,"Quercus muehlenbergii",2395880,19794951,NA,"",60,"Longitude","Longitude","-84.299","","","","","",-84.299,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"348","Wright","Ian",340,"Global leaf size dataset","Quercus rubra",45473,"Quercus rubra",2395881,19794965,NA,"",59,"Latitude","Latitude","39.212","","","","","",39.212,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"349","Wright","Ian",340,"Global leaf size dataset","Quercus rubra",45473,"Quercus rubra",2395881,19794966,NA,"",60,"Longitude","Longitude","-84.299","","","","","",-84.299,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"350","Wright","Ian",340,"Global leaf size dataset","Quercus macrocarpa",45424,"Quercus macrocarpa",2396441,19803110,NA,"",59,"Latitude","Latitude","46.53","","","","","",46.53,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"351","Wright","Ian",340,"Global leaf size dataset","Quercus macrocarpa",45424,"Quercus macrocarpa",2396441,19803111,NA,"",60,"Longitude","Longitude","-97.24","","","","","",-97.24,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"352","Wright","Ian",340,"Global leaf size dataset","Quercus macrocarpa",45424,"Quercus macrocarpa",2396443,19803140,NA,"",59,"Latitude","Latitude","46.53","","","","","",46.53,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"353","Wright","Ian",340,"Global leaf size dataset","Quercus macrocarpa",45424,"Quercus macrocarpa",2396443,19803141,NA,"",60,"Longitude","Longitude","-97.24","","","","","",-97.24,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"354","Wright","Ian",340,"Global leaf size dataset","Quercus shumardii",45484,"Quercus shumardii",2396594,19805310,NA,"",59,"Latitude","Latitude","29.63","","","","","",29.63,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"355","Wright","Ian",340,"Global leaf size dataset","Quercus shumardii",45484,"Quercus shumardii",2396594,19805311,NA,"",60,"Longitude","Longitude","-82.36","","","","","",-82.36,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"356","Wright","Ian",340,"Global leaf size dataset","Quercus rubra",45473,"Quercus rubra",2396663,19806341,NA,"",59,"Latitude","Latitude","53.4","","","","","",53.4,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"357","Wright","Ian",340,"Global leaf size dataset","Quercus rubra",45473,"Quercus rubra",2396663,19806342,NA,"",60,"Longitude","Longitude","-1.5","","","","","",-1.5,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"358","Wright","Ian",340,"Global leaf size dataset","Quercus ellipsoidalis",45367,"Quercus ellipsoidalis",2397403,19817025,NA,"",59,"Latitude","Latitude","43.03","","","","","",43.03,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
"359","Wright","Ian",340,"Global leaf size dataset","Quercus ellipsoidalis",45367,"Quercus ellipsoidalis",2397403,19817026,NA,"",60,"Longitude","Longitude","-89.4666","","","","","",-89.4666,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site longitude","",NA
"360","Wright","Ian",340,"Global leaf size dataset","Quercus macrocarpa",45424,"Quercus macrocarpa",2397404,19817040,NA,"",59,"Latitude","Latitude","43.03","","","","","",43.03,"",NA,NA,NA,"Wright, I. J., N. Dong, V. Maire, I. C. Prentice, M. Westoby, S. Díaz, R. V. Gallagher, B. F. Jacobs, R. Kooyman, E. A. Law, M. R. Leishman, Ü. Niinemets, P. B. Reich, L. Sack, R. Villar, H. Wang and P. Wilf (2017). Global climatic drivers of leaf size. Science 357(6354): 917-921. DOI:10.1126/science.aal4760","Site latitude","",NA
