Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
5750	-1557.64	-1625.082	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5760	-1557.813	-1625.254	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5770	-1559.513	-1626.954	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5780	-1557.664	-1625.105	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5790	-1557.806	-1625.247	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5800	-1557.626	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5810	-1557.871	-1625.313	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5820	-1557.657	-1625.099	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5830	-1557.823	-1625.264	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5840	-1559.23	-1626.671	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5850	-1557.751	-1625.192	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5860	-1557.647	-1625.089	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5870	-1557.658	-1625.1	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5880	-1558.598	-1626.039	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5890	-1558.43	-1625.871	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5900	-1558.231	-1625.672	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5910	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5920	-1558.441	-1625.882	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5930	-1557.946	-1625.387	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5940	-1558.014	-1625.456	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5950	-1558.564	-1626.005	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5960	-1558.213	-1625.654	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5970	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5980	-1557.629	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5990	-1558.401	-1625.843	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6000	-1558.167	-1625.609	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6010	-1557.686	-1625.128	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6020	-1557.627	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6030	-1557.847	-1625.288	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6040	-1557.947	-1625.389	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6050	-1557.713	-1625.154	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6060	-1557.999	-1625.44	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6070	-1558.009	-1625.451	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6080	-1557.836	-1625.277	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6090	-1557.767	-1625.209	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6100	-1557.667	-1625.108	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6110	-1557.673	-1625.114	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6120	-1558.792	-1626.234	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6130	-1557.726	-1625.168	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6140	-1557.811	-1625.252	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6150	-1557.658	-1625.1	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6160	-1557.76	-1625.201	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6170	-1558.014	-1625.455	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6180	-1557.806	-1625.247	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6190	-1557.627	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6200	-1559.532	-1626.973	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6210	-1557.807	-1625.248	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6220	-1558.241	-1625.683	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6230	-1558.29	-1625.731	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6240	-1558.166	-1625.608	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6250	-1557.68	-1625.122	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6260	-1557.827	-1625.268	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6270	-1557.765	-1625.206	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6280	-1558.017	-1625.459	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6290	-1557.626	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6300	-1559.667	-1627.108	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6310	-1557.766	-1625.207	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6320	-1558.024	-1625.466	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6330	-1557.664	-1625.106	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6340	-1557.639	-1625.081	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6350	-1558.775	-1626.216	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6360	-1557.642	-1625.084	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6370	-1557.646	-1625.087	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6380	-1558.18	-1625.621	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6390	-1557.761	-1625.202	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6400	-1558.486	-1625.927	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6410	-1558.311	-1625.752	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6420	-1557.629	-1625.071	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6430	-1558.869	-1626.31	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6440	-1557.631	-1625.073	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6450	-1557.653	-1625.095	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6460	-1557.844	-1625.286	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6470	-1557.691	-1625.133	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6480	-1558.375	-1625.816	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6490	-1557.674	-1625.116	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6500	-1558.27	-1625.711	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6510	-1557.627	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6520	-1557.656	-1625.097	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6530	-1558.202	-1625.644	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6540	-1557.781	-1625.222	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6550	-1558.565	-1626.006	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6560	-1557.914	-1625.355	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6570	-1557.76	-1625.202	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6580	-1558.469	-1625.91	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6590	-1558.258	-1625.699	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6600	-1557.837	-1625.279	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6610	-1557.868	-1625.31	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6620	-1558.208	-1625.649	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6630	-1557.654	-1625.095	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6640	-1557.688	-1625.129	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6650	-1557.662	-1625.104	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6660	-1558.338	-1625.779	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6670	-1557.712	-1625.153	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6680	-1558.191	-1625.633	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6690	-1557.743	-1625.184	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6700	-1557.704	-1625.146	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6710	-1557.629	-1625.071	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6720	-1557.627	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6730	-1558.054	-1625.495	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6740	-1557.891	-1625.333	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6750	-1557.818	-1625.26	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6760	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6770	-1558.254	-1625.695	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6780	-1559.961	-1627.402	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6790	-1558.432	-1625.874	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6800	-1557.648	-1625.09	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6810	-1558.279	-1625.721	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6820	-1557.983	-1625.424	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6830	-1559.407	-1626.849	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6840	-1557.867	-1625.309	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6850	-1557.626	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6860	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6870	-1557.645	-1625.086	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6880	-1557.797	-1625.238	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6890	-1558.865	-1626.307	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6900	-1557.626	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6910	-1557.626	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6920	-1558.951	-1626.393	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6930	-1557.643	-1625.085	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6940	-1559.999	-1627.44	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6950	-1557.639	-1625.08	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6960	-1557.63	-1625.071	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6970	-1558.82	-1626.262	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6980	-1557.627	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
6990	-1558.166	-1625.608	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7000	-1558.151	-1625.592	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7010	-1557.992	-1625.433	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7020	-1557.65	-1625.092	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7030	-1558.811	-1626.252	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7040	-1557.69	-1625.131	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7050	-1557.737	-1625.178	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7060	-1557.796	-1625.237	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7070	-1557.686	-1625.127	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7080	-1557.682	-1625.123	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7090	-1557.798	-1625.239	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7100	-1557.726	-1625.168	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7110	-1558.212	-1625.654	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7120	-1558.016	-1625.457	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7130	-1557.968	-1625.409	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7140	-1557.642	-1625.084	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7150	-1557.821	-1625.262	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7160	-1557.643	-1625.084	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7170	-1557.868	-1625.31	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7180	-1557.629	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7190	-1557.662	-1625.103	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7200	-1557.718	-1625.159	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7210	-1558.828	-1626.269	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7220	-1557.655	-1625.096	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7230	-1557.688	-1625.13	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7240	-1557.641	-1625.082	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7250	-1558.185	-1625.626	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7260	-1558.571	-1626.013	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7270	-1557.768	-1625.21	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7280	-1557.631	-1625.073	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7290	-1557.679	-1625.12	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7300	-1558.811	-1626.253	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7310	-1557.674	-1625.115	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7320	-1557.856	-1625.298	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7330	-1557.725	-1625.167	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7340	-1557.702	-1625.143	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7350	-1557.678	-1625.12	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7360	-1558.364	-1625.806	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7370	-1558.647	-1626.088	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7380	-1557.693	-1625.134	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7390	-1557.67	-1625.111	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7400	-1557.975	-1625.416	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7410	-1557.934	-1625.376	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7420	-1557.729	-1625.171	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7430	-1558.066	-1625.507	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7440	-1561.478	-1628.92	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7450	-1558.907	-1626.349	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7460	-1557.694	-1625.136	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7470	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7480	-1559.966	-1627.408	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7490	-1557.633	-1625.075	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7500	-1557.632	-1625.073	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7510	-1558.617	-1626.058	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7520	-1557.702	-1625.143	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7530	-1558.916	-1626.357	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7540	-1557.898	-1625.34	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7550	-1557.629	-1625.071	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7560	-1557.711	-1625.153	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7570	-1557.649	-1625.091	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7580	-1557.845	-1625.287	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7590	-1558.791	-1626.233	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7600	-1557.854	-1625.296	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7610	-1558.185	-1625.626	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7620	-1557.644	-1625.086	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7630	-1558.198	-1625.64	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7640	-1558.031	-1625.472	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7650	-1558.107	-1625.548	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7660	-1557.734	-1625.175	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7670	-1557.647	-1625.089	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7680	-1557.886	-1625.328	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7690	-1558.172	-1625.613	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7700	-1557.85	-1625.291	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7710	-1559.075	-1626.516	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7720	-1558.247	-1625.689	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7730	-1557.864	-1625.306	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7740	-1558.488	-1625.93	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7750	-1557.688	-1625.13	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7760	-1558.05	-1625.491	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7770	-1557.709	-1625.15	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7780	-1557.758	-1625.2	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7790	-1558.127	-1625.568	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7800	-1557.63	-1625.071	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7810	-1557.769	-1625.21	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7820	-1557.683	-1625.125	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7830	-1557.77	-1625.212	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7840	-1557.796	-1625.237	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7850	-1558.406	-1625.848	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7860	-1558.035	-1625.476	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7870	-1558.565	-1626.006	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7880	-1557.639	-1625.08	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7890	-1557.773	-1625.215	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7900	-1558.378	-1625.82	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7910	-1558.052	-1625.493	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7920	-1557.91	-1625.351	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7930	-1557.764	-1625.206	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7940	-1557.767	-1625.209	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7950	-1557.777	-1625.219	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7960	-1557.793	-1625.235	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7970	-1558.011	-1625.452	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7980	-1558.672	-1626.113	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
7990	-1557.843	-1625.285	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8000	-1557.665	-1625.106	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8010	-1558.499	-1625.941	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8020	-1557.707	-1625.148	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8030	-1557.957	-1625.398	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8040	-1557.748	-1625.189	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8050	-1558.558	-1625.999	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8060	-1557.653	-1625.095	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8070	-1559.17	-1626.612	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8080	-1558.684	-1626.125	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8090	-1557.799	-1625.24	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8100	-1558.178	-1625.62	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8110	-1557.633	-1625.074	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8120	-1557.627	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8130	-1558.456	-1625.897	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8140	-1558.404	-1625.845	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8150	-1557.716	-1625.157	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8160	-1557.769	-1625.21	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8170	-1557.748	-1625.19	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8180	-1558.263	-1625.704	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
