"","LastName","FirstName","DatasetID","Dataset","SpeciesName","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk","Reference","Comment","StdValueStr","X"
"6093","Falster","Daniel",431,"BAAD: a biomass and allometry database for woody plants","Acer saccharum",863,"Acer saccharum",3012432,29263635,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,"SLA: undefined if petiole in- or excluded","leaf area per leaf mass (SLA)","26.61074224","m2/kg","Single",NA,"","",26.61074224,"mm2 mg-1",NA,29259647,1.1455,"Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1","","",NA
"6094","Falster","Daniel",431,"BAAD: a biomass and allometry database for woody plants","Acer saccharum",863,"Acer saccharum",3012433,29263656,773,"Crown (canopy) height (base to top)",1695,"Crown depth","c.d","0.138","m","Single",NA,"","",0.138,"m",NA,NA,1.49279,"Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1","crown depth","",NA
"6095","Falster","Daniel",431,"BAAD: a biomass and allometry database for woody plants","Acer saccharum",863,"Acer saccharum",3012433,29263675,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,"SLA: undefined if petiole in- or excluded","leaf area per leaf mass (SLA)","22.305389105","m2/kg","Single",NA,"","",22.305389105,"mm2 mg-1",NA,NA,0.882493,"Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1","","",NA
"6096","Falster","Daniel",431,"BAAD: a biomass and allometry database for woody plants","Acer saccharum",863,"Acer saccharum",3012434,29263696,773,"Crown (canopy) height (base to top)",1695,"Crown depth","c.d","0.085","m","Single",NA,"","",0.085,"m",NA,NA,2.16799,"Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1","crown depth","",NA
"6097","Falster","Daniel",431,"BAAD: a biomass and allometry database for woody plants","Acer saccharum",863,"Acer saccharum",3012434,29263715,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,"SLA: undefined if petiole in- or excluded","leaf area per leaf mass (SLA)","34.096934174","m2/kg","Single",NA,"","",34.096934174,"mm2 mg-1",NA,NA,1.5793,"Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1","","",NA
"6098","Falster","Daniel",431,"BAAD: a biomass and allometry database for woody plants","Acer saccharum",863,"Acer saccharum",3012435,29263736,773,"Crown (canopy) height (base to top)",1695,"Crown depth","c.d","0.063","m","Single",NA,"","",0.063,"m",NA,29263140,2.5853,"Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1","crown depth","",NA
"6099","Falster","Daniel",431,"BAAD: a biomass and allometry database for woody plants","Acer saccharum",863,"Acer saccharum",3012435,29263755,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,"SLA: undefined if petiole in- or excluded","leaf area per leaf mass (SLA)","22.919921964","m2/kg","Single",NA,"","",22.919921964,"mm2 mg-1",NA,NA,0.884603,"Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1","","",NA
"6100","Falster","Daniel",431,"BAAD: a biomass and allometry database for woody plants","Acer saccharum",863,"Acer saccharum",3012436,29263776,773,"Crown (canopy) height (base to top)",1695,"Crown depth","c.d","0.2","m","Single",NA,"","",0.2,"m",NA,NA,1.14322,"Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1","crown depth","",NA
"6101","Falster","Daniel",431,"BAAD: a biomass and allometry database for woody plants","Acer saccharum",863,"Acer saccharum",3012436,29263795,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,"SLA: undefined if petiole in- or excluded","leaf area per leaf mass (SLA)","22.567144986","m2/kg","Single",NA,"","",22.567144986,"mm2 mg-1",NA,NA,0.857473,"Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1","","",NA
"6102","Falster","Daniel",431,"BAAD: a biomass and allometry database for woody plants","Acer saccharum",863,"Acer saccharum",3012437,29263816,773,"Crown (canopy) height (base to top)",1695,"Crown depth","c.d","0.18","m","Single",NA,"","",0.18,"m",NA,29260386,1.20562,"Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1","crown depth","",NA
"6103","Falster","Daniel",431,"BAAD: a biomass and allometry database for woody plants","Acer saccharum",863,"Acer saccharum",3012437,29263835,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,"SLA: undefined if petiole in- or excluded","leaf area per leaf mass (SLA)","28.151260552","m2/kg","Single",NA,"","",28.151260552,"mm2 mg-1",NA,NA,1.24417,"Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1","","",NA
